 Netflix Genre;DVD or Instant;URL
Dark Foreign Political Dramas;Instant Watch;https://www.netflix.com/browse/genre/8527
Dark Foreign Political Dramas based on Real Life;Instant Watch;https://www.netflix.com/browse/genre/73629
Dark Foreign Political Movies;Instant Watch;https://www.netflix.com/browse/genre/9459
Dark Foreign Political Movies based on real life;Instant Watch;https://www.netflix.com/browse/genre/24991
Dark Foreign Prison Dramas;Instant Watch;https://www.netflix.com/browse/genre/44625
Dark Foreign Prison Movies;Instant Watch;https://www.netflix.com/browse/genre/24947
Dark Foreign Psychological Movies;Instant Watch;https://www.netflix.com/browse/genre/3155
Dark Foreign Psychological Mysteries;Instant Watch;https://www.netflix.com/browse/genre/89202
Dark Foreign Psychological Thrillers;Instant Watch;https://www.netflix.com/browse/genre/63587
Dark Foreign Revenge Action & Adventure;Instant Watch;https://www.netflix.com/browse/genre/25132
Dark Foreign Revenge Action Thrillers;Instant Watch;https://www.netflix.com/browse/genre/76322
Dark Foreign Revenge Dramas;Instant Watch;https://www.netflix.com/browse/genre/20965
Dark Foreign Revenge Movies;Instant Watch;https://www.netflix.com/browse/genre/15083
Dark Foreign Revenge Mysteries;Instant Watch;https://www.netflix.com/browse/genre/89374
Dark Foreign Revenge Thrillers;Instant Watch;https://www.netflix.com/browse/genre/25001
Dark Foreign Road Trip Dramas;Instant Watch;https://www.netflix.com/browse/genre/45398
Dark Foreign Road Trip Movies;Instant Watch;https://www.netflix.com/browse/genre/45396
Dark Foreign Samurai Movies;Instant Watch;https://www.netflix.com/browse/genre/80470
Dark Foreign Sci-Fi & Fantasy;Instant Watch;https://www.netflix.com/browse/genre/3367
Dark Foreign Sci-Fi Horror Movies;Instant Watch;https://www.netflix.com/browse/genre/89193
Dark Foreign Serial-Killer Movies;Instant Watch;https://www.netflix.com/browse/genre/23056
Dark Foreign Serial-Killer Thrillers;Instant Watch;https://www.netflix.com/browse/genre/25256
Dark Foreign Showbiz Movies;Instant Watch;https://www.netflix.com/browse/genre/74418
Dark Foreign Silent Movies;Instant Watch;https://www.netflix.com/browse/genre/55381
Dark Foreign Silent Movies from the 1920s;Instant Watch;https://www.netflix.com/browse/genre/73468
Dark Foreign Social Issue Dramas;Instant Watch;https://www.netflix.com/browse/genre/67170
Dark Foreign Steamy Romance;Instant Watch;https://www.netflix.com/browse/genre/29391
Dark Foreign Supernatural Movies;Instant Watch;https://www.netflix.com/browse/genre/42241
Dark Foreign Supernatural Thrillers;Instant Watch;https://www.netflix.com/browse/genre/67514
Dark Foreign Tearjerkers;Instant Watch;https://www.netflix.com/browse/genre/89724
Dark Foreign Thrillers;Instant Watch;https://www.netflix.com/browse/genre/10060
Dark Foreign Thrillers Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/37818
Dark Foreign TV Dramas;Instant Watch;https://www.netflix.com/browse/genre/77250
Dark Foreign TV Shows;Instant Watch;https://www.netflix.com/browse/genre/77125
Dark Foreign Vampire Movies;Instant Watch;https://www.netflix.com/browse/genre/83012
Dark Foreign War Dramas;Instant Watch;https://www.netflix.com/browse/genre/8523
Dark Foreign War Movies;Instant Watch;https://www.netflix.com/browse/genre/4410
Dark Foreign Wilderness-survival Movies;Instant Watch;https://www.netflix.com/browse/genre/33725
Dark Foreign WWII Dramas;Instant Watch;https://www.netflix.com/browse/genre/71412
Dark Foreign WWII Movies;Instant Watch;https://www.netflix.com/browse/genre/70349
Dark Foreign Zombie Movies;Instant Watch;https://www.netflix.com/browse/genre/75750
Dark Forensics TV Dramas;Instant Watch;https://www.netflix.com/browse/genre/44946
Dark Forensics TV Mysteries;Instant Watch;https://www.netflix.com/browse/genre/45069
Dark Forensics TV Shows;Instant Watch;https://www.netflix.com/browse/genre/44906
Dark French Action & Adventure;Instant Watch;https://www.netflix.com/browse/genre/74938
Dark French Biographical Movies;Instant Watch;https://www.netflix.com/browse/genre/92279
Dark French Dramas;Instant Watch;https://www.netflix.com/browse/genre/58839
Dark French Dramas based on real life;Instant Watch;https://www.netflix.com/browse/genre/61320
Dark French Dramas Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/64993
Dark French Gay & Lesbian Movies;Instant Watch;https://www.netflix.com/browse/genre/61797
Dark French Independent Dramas;Instant Watch;https://www.netflix.com/browse/genre/89745
Dark French Independent Movies;Instant Watch;https://www.netflix.com/browse/genre/89733
Dark French Movies;Instant Watch;https://www.netflix.com/browse/genre/58752
Dark French Movies based on Books;Instant Watch;https://www.netflix.com/browse/genre/92451
Dark French Movies based on real life;Instant Watch;https://www.netflix.com/browse/genre/59611
Dark French Movies Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/62122
Dark French Movies from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/60398
Dark French Mysteries;Instant Watch;https://www.netflix.com/browse/genre/78567
Dark French Thrillers;Instant Watch;https://www.netflix.com/browse/genre/59042
Dark French-Language Dramas;Instant Watch;https://www.netflix.com/browse/genre/7756
Dark French-Language Dramas based on real life;Instant Watch;https://www.netflix.com/browse/genre/25239
Dark French-Language Dysfunctional-Family Dramas;Instant Watch;https://www.netflix.com/browse/genre/55928
Dark French-Language Dysfunctional-Family Movies;Instant Watch;https://www.netflix.com/browse/genre/55991
Dark French-Language Gay & Lesbian Dramas;Instant Watch;https://www.netflix.com/browse/genre/26536
Dark French-Language Gay & Lesbian Movies;Instant Watch;https://www.netflix.com/browse/genre/25014
Dark French-Language Independent Dramas;Instant Watch;https://www.netflix.com/browse/genre/84407
Dark French-Language Independent Movies;Instant Watch;https://www.netflix.com/browse/genre/84352
Dark French-Language Movies;Instant Watch;https://www.netflix.com/browse/genre/6559
Dark French-Language Movies based on real life;Instant Watch;https://www.netflix.com/browse/genre/25236
Dark French-Language Movies from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/25187
Dark French-Language Mysteries;Instant Watch;https://www.netflix.com/browse/genre/93112
Dark French-Language Political Movies;Instant Watch;https://www.netflix.com/browse/genre/3958
Dark French-Language Thrillers;Instant Watch;https://www.netflix.com/browse/genre/2051
Dark Gambling Dramas;Instant Watch;https://www.netflix.com/browse/genre/12584
Dark Gambling Movies;Instant Watch;https://www.netflix.com/browse/genre/12209
Dark Gambling Thrillers;Instant Watch;https://www.netflix.com/browse/genre/74691
Dark Gangster 20th Century Period Pieces;Instant Watch;https://www.netflix.com/browse/genre/76828
Dark Gangster Action & Adventure;Instant Watch;https://www.netflix.com/browse/genre/44477
Dark Gangster Action Thrillers;Instant Watch;https://www.netflix.com/browse/genre/58423
Dark Gangster Asian Action Movies;Instant Watch;https://www.netflix.com/browse/genre/77327
Dark Gangster Comedies;Instant Watch;https://www.netflix.com/browse/genre/77047
Dark Gangster Dramas;Instant Watch;https://www.netflix.com/browse/genre/28502
Dark Gangster Dramas based on Books;Instant Watch;https://www.netflix.com/browse/genre/76897
Dark Gangster Movies;Instant Watch;https://www.netflix.com/browse/genre/29641
Dark Gangster Movies based on Books;Instant Watch;https://www.netflix.com/browse/genre/76827
Dark Gangster Movies based on Contemporary Literature;Instant Watch;https://www.netflix.com/browse/genre/88229
Dark Gangster Thrillers;Instant Watch;https://www.netflix.com/browse/genre/28875
Dark Gangster TV Shows;Instant Watch;https://www.netflix.com/browse/genre/89978
Dark Gay & Lesbian 20th Century Period Pieces;Instant Watch;https://www.netflix.com/browse/genre/25288
Dark Gay & Lesbian Biographical Movies;Instant Watch;https://www.netflix.com/browse/genre/24840
Dark Gay & Lesbian Documentaries;Instant Watch;https://www.netflix.com/browse/genre/24985
Dark Gay & Lesbian Dramas;Instant Watch;https://www.netflix.com/browse/genre/4539
Dark Gay & Lesbian Forbidden-Love Dramas;Instant Watch;https://www.netflix.com/browse/genre/88986
Dark Gay & Lesbian Forbidden-Love Movies;Instant Watch;https://www.netflix.com/browse/genre/25271
Dark Gay & Lesbian Movies;Instant Watch;https://www.netflix.com/browse/genre/11160
Dark Gay & Lesbian Movies based on Books;Instant Watch;https://www.netflix.com/browse/genre/68598
Dark Gay & Lesbian Movies from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/25563
Dark Gay & Lesbian Thrillers;Instant Watch;https://www.netflix.com/browse/genre/67872
Dark German Art House Movies;Instant Watch;https://www.netflix.com/browse/genre/61898
Dark German Biographical Movies;Instant Watch;https://www.netflix.com/browse/genre/91210
Dark German Documentaries;Instant Watch;https://www.netflix.com/browse/genre/67670
Dark German Dramas;Instant Watch;https://www.netflix.com/browse/genre/58856
Dark German Dramas based on real life;Instant Watch;https://www.netflix.com/browse/genre/65414
Dark German Dramas Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/62323
Dark German Gay & Lesbian Dramas;Instant Watch;https://www.netflix.com/browse/genre/64593
Dark German Gay & Lesbian Movies;Instant Watch;https://www.netflix.com/browse/genre/65227
Dark German Movies;Instant Watch;https://www.netflix.com/browse/genre/58699
Dark German Movies based on real life;Instant Watch;https://www.netflix.com/browse/genre/64600
Dark German Movies Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/61370
Dark German Movies from the 1920s;Instant Watch;https://www.netflix.com/browse/genre/81613
Dark German Political Movies;Instant Watch;https://www.netflix.com/browse/genre/61625
Dark German Silent Movies;Instant Watch;https://www.netflix.com/browse/genre/71925
Dark German-Language Art House Movies;Instant Watch;https://www.netflix.com/browse/genre/63091
Dark German-Language Dramas;Instant Watch;https://www.netflix.com/browse/genre/10800
Dark German-Language Movies;Instant Watch;https://www.netflix.com/browse/genre/9521
Dark German-Language Movies from the 1970s;Instant Watch;https://www.netflix.com/browse/genre/808
Dark Ghost-story Movies;Instant Watch;https://www.netflix.com/browse/genre/14633
Dark Ghost-story Mysteries;Instant Watch;https://www.netflix.com/browse/genre/58436
Dark Ghost-story Thrillers;Instant Watch;https://www.netflix.com/browse/genre/34728
Dark Greek Dramas;Instant Watch;https://www.netflix.com/browse/genre/74776
Dark Greek Movies;Instant Watch;https://www.netflix.com/browse/genre/61380
Dark Greek-Language Dramas;Instant Watch;https://www.netflix.com/browse/genre/75099
Dark Greek-Language Movies;Instant Watch;https://www.netflix.com/browse/genre/74800
Dark Haunted House Movies;Instant Watch;https://www.netflix.com/browse/genre/45455
Dark Haunted House Thrillers;Instant Watch;https://www.netflix.com/browse/genre/45243
Dark Hebrew-Language Dramas;Instant Watch;https://www.netflix.com/browse/genre/62899
Dark Hebrew-Language Movies;Instant Watch;https://www.netflix.com/browse/genre/59863
Dark High School Dramas;Instant Watch;https://www.netflix.com/browse/genre/21763
Dark High School Movies;Instant Watch;https://www.netflix.com/browse/genre/20327
Dark Hindi-Language Dramas;Instant Watch;https://www.netflix.com/browse/genre/62789
Dark Hindi-Language Movies;Instant Watch;https://www.netflix.com/browse/genre/64882
Dark Hindi-Language Musicals;Instant Watch;https://www.netflix.com/browse/genre/85317
Dark Hindi-Language Thrillers;Instant Watch;https://www.netflix.com/browse/genre/75339
Dark Historical Documentaries;Instant Watch;https://www.netflix.com/browse/genre/2225
Dark Historical TV Dramas;Instant Watch;https://www.netflix.com/browse/genre/88509
Dark Historical TV Dramas set in the Victorian Era;Instant Watch;https://www.netflix.com/browse/genre/91458
Dark Historical TV Miniseries;Instant Watch;https://www.netflix.com/browse/genre/88417
Dark Historical TV Movies;Instant Watch;https://www.netflix.com/browse/genre/88464
Dark Historical TV Period Pieces;Instant Watch;https://www.netflix.com/browse/genre/88560
Dark Historical TV Shows;Instant Watch;https://www.netflix.com/browse/genre/88409
Dark Historical TV Shows set in the Victorian Era;Instant Watch;https://www.netflix.com/browse/genre/91408
Dark Hong Kong Movies;Instant Watch;https://www.netflix.com/browse/genre/62070
Dark Hong Kong Thrillers;Instant Watch;https://www.netflix.com/browse/genre/74823
Dark Humor & Black Comedies;DVD;https://dvd.netflix.com/Genre?sgid=626
Dark Humor Black Comedies;DVD;https://dvd.netflix.com/Genre/Comedy/307/Dark-Humor-Black-Comedies/626
Dark Immigrant-Life Documentaries;Instant Watch;https://www.netflix.com/browse/genre/44791
Dark Immigrant-Life Dramas;Instant Watch;https://www.netflix.com/browse/genre/18060
Dark Immigrant-Life Movies;Instant Watch;https://www.netflix.com/browse/genre/20464
Dark Immigrant-Life Social & Cultural Documentaries;Instant Watch;https://www.netflix.com/browse/genre/75206
Dark Immigrant-Life Social Issue Dramas;Instant Watch;https://www.netflix.com/browse/genre/47961
Dark Independent 20th Century Period Pieces;Instant Watch;https://www.netflix.com/browse/genre/12787
Dark Independent Comedies;Instant Watch;https://www.netflix.com/browse/genre/1064
Dark Independent Coming-of-age Dramas;Instant Watch;https://www.netflix.com/browse/genre/24869
Dark Independent Coming-of-age Movies;Instant Watch;https://www.netflix.com/browse/genre/25222
Dark Independent Coming-of-age Movies;Instant Watch;https://www.netflix.com/search?q=Dark%20Independent%20Coming-of-age%20Movies
Dark Independent Conspiracy Movies;Instant Watch;https://www.netflix.com/browse/genre/77147
Dark Independent Dramas;Instant Watch;https://www.netflix.com/browse/genre/232
Dark Independent Dramas about Marriage;Instant Watch;https://www.netflix.com/browse/genre/17969
Dark Independent Dramas based on Books;Instant Watch;https://www.netflix.com/browse/genre/2829
Dark Independent Dramas based on real life;Instant Watch;https://www.netflix.com/browse/genre/12528
Dark Independent Dramas Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/23385
Dark Independent Dramas from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/7387
